video_file,frame_num,mean_temp,std_temp,max_temp,min_temp,label_name,label,seg_method,n_segments,seg0_pixel_count,seg0_percentage,seg0_mean_intensity,seg0_std_intensity,seg1_pixel_count,seg1_percentage,seg1_mean_intensity,seg1_std_intensity,seg2_pixel_count,seg2_percentage,seg2_mean_intensity,seg2_std_intensity,seg3_pixel_count,seg3_percentage,seg3_mean_intensity,seg3_std_intensity
MOV_12777,1140,127.25943,49.139027,255.0,0.0,dry,0,kmeans,4,77278,25.155598958333332,187.5124356220399,14.081997998626251,77954,25.375651041666668,106.72674910844857,7.467440062827019,77651,25.277018229166664,149.57297394753448,14.916351760616433,74317,24.191731770833332,62.828747123807474,24.398082006492903
MOV_12777,1170,116.19569,50.94041,255.0,0.0,dry,0,kmeans,4,73251,23.8447265625,184.56452471638613,17.465565821350072,79716,25.949218750000004,52.57663455266195,19.550554502052396,79455,25.864257812500004,98.01782140834435,7.518202913836865,74778,24.341796875,136.35797961967424,15.58545538580049
MOV_12777,1200,113.03245,53.233555,255.0,0.0,dry,0,kmeans,4,78845,25.665690104166668,45.80615130953136,17.4993911879151,77260,25.149739583333336,135.26637328501164,16.319064206001425,76927,25.041341145833336,91.83876922276964,10.290804117151968,74168,24.143229166666664,183.31927515909825,17.299339420280422
MOV_12777,1230,111.9185,50.216824,255.0,0.0,dry,0,kmeans,4,81121,26.406575520833332,51.03998964509806,20.2886719649378,73677,23.9833984375,128.03157023222988,14.084094634450642,78480,25.546875000000004,94.65801478083588,7.479815225943523,73922,24.063151041666668,180.99088228132356,18.91104596850962
MOV_12777,1260,132.76372,49.560375,255.0,2.0,dry,0,kmeans,4,74143,24.135091145833336,163.8417382625467,9.819527188651223,80742,26.283203125,117.44041514948849,13.347337044286792,77670,25.283203124999996,65.43848332689583,23.802952075972435,74645,24.298502604166668,188.52331703396075,13.84602110516967
MOV_12777,1290,110.8519,60.558197,255.0,1.0,dry,0,kmeans,4,75468,24.56640625,187.56830709704775,16.612673796975717,79616,25.916666666666664,30.973686193729904,17.96190475743794,76402,24.870442708333336,138.52311457815242,18.65821248020296,75714,24.646484375,90.45695644134506,12.235478181983355
MOV_12777,1320,116.646614,52.70666,255.0,0.0,dry,0,kmeans,4,79631,25.921549479166668,48.13457070738782,18.7197939569847,74980,24.407552083333332,140.50065350760204,15.185211569588086,76937,25.044596354166664,98.36402511145482,10.335086521007964,75652,24.626302083333336,183.71310738645377,15.230616424177972
MOV_12777,1350,133.7029,50.024776,255.0,0.0,dry,0,kmeans,4,73410,23.896484375,161.8407710121237,9.556486668148805,76114,24.776692708333332,64.11195049530967,27.932108472782915,80801,26.302408854166664,187.39738369574633,14.111321150866045,76875,25.0244140625,119.29866666666666,11.930083917863398
MOV_12763,0,119.544846,53.46857,255.0,0.0,dry,0,kmeans,4,73384,23.888020833333336,189.016761146844,16.060822992896885,81645,26.577148437499996,52.55801335048074,20.42113909745655,73105,23.797200520833332,145.76343615347787,16.413454932955784,79066,25.737630208333336,99.99537095591025,7.6030183190216665
MOV_12763,30,120.56345,53.37864,255.0,0.0,dry,0,kmeans,4,77812,25.329427083333332,99.28342672081428,7.573325401371473,73707,23.9931640625,189.00459929179047,15.506176976470774,80044,26.055989583333332,53.044400579681174,19.617354948257077,75637,24.621419270833332,147.21367849068577,17.509452863985896
MOV_12763,60,116.17495,54.096916,255.0,3.0,dry,0,kmeans,4,76750,24.983723958333336,136.42695765472314,18.325835530138473,75062,24.434244791666668,47.0278836162106,17.693463577672617,76894,25.030598958333332,187.24554581631858,16.917907096688655,78494,25.551432291666664,92.87474201849822,8.993639491176197
MOV_12763,90,125.59878,50.52017,255.0,0.0,dry,0,kmeans,4,75566,24.598307291666664,152.5110499430961,14.385507813379359,80021,26.048502604166668,60.57844815735869,22.694074488271635,73501,23.926106770833332,187.9332253982939,15.049279499756368,78112,25.427083333333332,107.51819182712003,9.055781087557653
MOV_12763,120,127.394585,51.92239,255.0,0.0,dry,0,kmeans,4,78726,25.626953125,59.59022432233316,24.119236171517276,75771,24.6650390625,156.88982592284648,13.813435481901125,74333,24.196940104166668,189.4916120700093,14.680974172442593,78370,25.511067708333336,108.09151461018247,10.245215776582633
MOV_12763,150,126.039665,47.62042,255.0,0.0,dry,0,kmeans,4,77943,25.3720703125,104.69567504458387,7.729242391449168,76745,24.982096354166668,147.18897648055247,14.524574745476755,75049,24.430013020833332,64.81353515703074,19.85015170836001,77463,25.215820312499996,185.88073015504176,15.099753965517811
MOV_12763,180,106.282005,57.666924,255.0,0.0,dry,0,kmeans,4,76819,25.006184895833332,84.84536377719054,13.369507217903616,74229,24.1630859375,183.86598229802368,18.89534762160723,79985,26.036783854166668,33.87065074701506,16.191715600670616,76167,24.7939453125,128.33328081715177,16.93602987615855
MOV_12763,210,117.028946,52.179386,255.0,0.0,dry,0,kmeans,4,77156,25.115885416666668,95.12301052413292,8.304736871608561,77774,25.317057291666668,137.45313343790986,17.16279352606369,75805,24.676106770833332,49.87099795528,18.10903424859688,76465,24.890950520833332,184.9374223500948,15.901228333830748
MOV_12763,240,122.750885,48.044094,255.0,0.0,dry,0,kmeans,4,75666,24.630859375,102.49164750350224,8.499461020834092,76955,25.050455729166664,182.81233188226886,14.917157021648627,78380,25.514322916666664,144.06735136514416,14.856169940607257,76199,24.804361979166668,60.28453129306159,19.028891618200188
MOV_12763,270,130.90205,49.217236,255.0,0.0,dry,0,kmeans,4,77549,25.243815104166668,187.9940037911514,14.462691004516445,75246,24.494140625,63.96235015814794,22.0157591133446,76316,24.842447916666664,157.5832066670161,11.674061993795764,78089,25.419596354166668,112.63209927134423,11.71314458843586
MOV_12763,300,129.20297,49.54622,255.0,0.0,dry,0,kmeans,4,75314,24.516276041666664,187.02601110019384,15.049091598128689,78900,25.68359375,111.10572877059569,10.886991813872735,74425,24.226888020833336,61.186671145448436,21.84775106906041,78561,25.5732421875,156.38060869897276,12.463387870497876
MOV_12763,330,134.27046,45.583736,255.0,0.0,dry,0,kmeans,4,73073,23.786783854166664,70.9369534575014,22.576542082724906,80519,26.210611979166664,185.8937021075771,16.01143544804318,75609,24.6123046875,118.01704823499848,9.934367156151762,77999,25.390299479166668,156.06844959550764,10.286761074227561
MOV_12763,360,124.73711,47.868828,255.0,0.0,dry,0,kmeans,4,78471,25.5439453125,184.65320946591734,15.430818275698112,75541,24.590169270833336,63.41572126394938,20.4988923303944,76645,24.949544270833332,144.83938939265445,15.508359561908415,76543,24.916341145833336,103.70146192336334,7.631664932060883
MOV_12763,390,133.98349,47.60598,255.0,0.0,dry,0,kmeans,4,78035,25.402018229166668,117.94725443711155,12.005803096560292,74659,24.303059895833336,187.90680293065805,14.631567589475518,75458,24.563151041666668,68.744109305839,24.005068511645757,79048,25.731770833333336,161.161395607732,10.54945612951381
MOV_12763,420,112.869545,48.75244,255.0,0.0,dry,0,kmeans,4,79061,25.736002604166668,54.640884886353575,20.522297523949256,77181,25.1240234375,125.65048392739146,15.22725304713107,77740,25.305989583333332,94.86378955492668,5.709533580078745,73218,23.833984375,181.39010898959273,19.127578850390265
MOV_12763,450,100.848305,50.26203,255.0,0.0,dry,0,kmeans,4,74821,24.355794270833332,77.64714451825023,8.60908053498326,77852,25.342447916666664,172.77724400143862,23.529865867647555,74874,24.373046875,42.22332184737025,12.989125310457617,79653,25.9287109375,107.44710180407517,11.71048481393374
MOV_12763,480,118.30751,51.853348,255.0,0.0,dry,0,kmeans,4,76971,25.0556640625,182.8335996674072,15.768530840541503,75817,24.680013020833332,100.82125380851261,9.01963748546567,76819,25.006184895833332,140.62466316926802,13.48139231801796,77593,25.258138020833332,49.290193703040224,21.29773409573246
MOV_12763,510,111.185104,48.315018,255.0,0.0,dry,0,kmeans,4,76073,24.763346354166664,179.0928055946262,21.103848054917368,75921,24.7138671875,91.4570540430184,6.483622257532265,78861,25.6708984375,54.66519572412219,18.030475534274945,76345,24.851888020833332,121.52036151679874,13.526123250616644
MOV_12763,540,126.40065,43.497124,255.0,0.0,dry,0,kmeans,4,78810,25.654296875,140.2023220403502,15.129943846565864,79939,26.021809895833332,182.954014936389,14.97563245848301,75086,24.442057291666668,103.96663825480117,6.423538909921156,73365,23.8818359375,72.91397805493082,18.011897790402934
MOV_12763,570,141.75058,46.54599,255.0,0.0,dry,0,kmeans,4,77760,25.3125,167.8346450617284,9.124649681958386,77889,25.3544921875,126.10694706569605,13.48630066784574,79686,25.939453125,190.92476721130436,14.59729487739139,71865,23.3935546875,75.95611215473457,26.946963940662595
MOV_12763,600,101.31215,54.205833,255.0,0.0,dry,0,kmeans,4,77152,25.114583333333336,177.04325228121112,20.78832938137901,76134,24.783203125,35.13576063256889,16.54414819172578,77939,25.370768229166668,112.9040660003336,14.191603331564492,75975,24.7314453125,78.83116814741692,10.256903641498383
MOV_12763,630,116.0618,48.804928,255.0,0.0,dry,0,kmeans,4,80054,26.059244791666668,180.298473530367,18.093792259458656,73762,24.011067708333332,54.70872535994143,16.598154269312165,77177,25.122721354166664,130.25970172460708,15.340614795966479,76207,24.806966145833336,93.5884105134699,8.101777625297583
MOV_12763,660,99.51382,51.96303,255.0,0.0,dry,0,kmeans,4,77465,25.216471354166664,38.10617698315368,14.596733596794165,77244,25.14453125,110.69767231111801,12.46489698085495,77703,25.2939453125,77.77507946926116,9.751622497386533,74788,24.345052083333332,174.1544365406215,22.670454060816226
MOV_12763,690,113.94737,50.387722,255.0,0.0,dry,0,kmeans,4,71753,23.357096354166668,185.5094699873176,16.37009846305787,79886,26.004557291666668,91.95584958565956,6.3403115363439575,77660,25.279947916666668,54.276976564511976,17.714977430644325,77901,25.3583984375,130.07074363615357,19.718741306286965
MOV_12763,720,124.57757,46.231525,255.0,0.0,dry,0,kmeans,4,74586,24.279296875,183.58615557879494,17.090908269399257,79858,25.995442708333332,106.24816549375142,8.467498928739378,76906,25.034505208333336,66.09252854133618,21.072033057059947,75850,24.690755208333336,145.1495847066579,13.210891619240659
MOV_12763,750,115.869156,50.30509,255.0,0.0,dry,0,kmeans,4,79633,25.922200520833332,55.344982607712886,18.15525568610026,76262,24.824869791666668,184.73066533791405,18.285143197438085,75215,24.484049479166668,130.77128232400452,16.751652467675868,76090,24.768880208333332,95.46363516887897,6.093497520469335
MOV_12763,780,119.708855,50.85719,255.0,0.0,dry,0,kmeans,4,77211,25.1337890625,138.98348680887437,15.84410882167324,73933,24.066731770833332,53.47417256164365,17.19438007724829,80238,26.119140624999996,183.8875345846108,16.714992544069318,75818,24.680338541666664,96.74789627792872,9.882415135320286
MOV_12763,810,96.10529,55.269836,255.0,0.0,dry,0,kmeans,4,75102,24.447265625,30.258501770924877,12.727582817096591,78779,25.644205729166668,108.99870523870575,13.073731383084858,76549,24.918294270833332,69.00853048374243,12.233119418052773,76770,24.990234375,174.3093395857757,21.92097124025649
MOV_12763,840,109.60744,51.248253,255.0,1.0,dry,0,kmeans,4,76715,24.972330729166668,89.2976732060223,8.15013774648472,74159,24.140299479166664,180.2770398737847,19.118581421090404,77428,25.204427083333332,46.28968848478586,17.769003597778305,78898,25.682942708333336,125.06839210119395,15.472558707523708
MOV_12763,870,138.49373,44.44927,255.0,0.0,dry,0,kmeans,4,76207,24.806966145833336,123.15317490519243,11.599155552610751,78321,25.4951171875,187.17584045147535,14.11316221117765,78124,25.430989583333336,163.24535354052531,9.369796484566438,74548,24.266927083333336,77.09073348714922,23.665650143391534
MOV_12763,900,108.21012,47.682766,255.0,0.0,dry,0,kmeans,4,79115,25.753580729166664,116.15627883460785,13.045579418659932,75550,24.593098958333336,51.53972203838518,16.685518156088676,77294,25.160807291666664,175.2043237508733,21.38177192638298,75241,24.492513020833336,87.93579298520753,6.48215232353562
MOV_12763,930,112.43247,50.81337,255.0,0.0,dry,0,kmeans,4,79252,25.798177083333336,181.89993943370516,18.75383119044628,72611,23.636393229166668,88.96905427552299,6.592450603955928,74206,24.155598958333332,50.86218095571787,19.121688512633686,81131,26.409830729166668,121.88813154034833,17.21490541455411
MOV_12763,960,123.504,47.873898,255.0,0.0,dry,0,kmeans,4,76408,24.872395833333332,62.26472358915297,18.59905314742846,77761,25.312825520833332,145.5107444605908,14.429945113138844,74335,24.197591145833332,184.77887939732292,16.464011575131963,78696,25.6171875,103.33822557690353,8.726120095731208
MOV_12763,990,113.57051,46.640793,255.0,0.0,dry,0,kmeans,4,75641,24.622721354166664,93.00843457913037,5.603871347504486,75732,24.65234375,179.9099191887181,19.36330725737753,78352,25.505208333333336,60.02218194813151,17.331820249361996,77475,25.2197265625,122.95336560180704,14.901993910962164
MOV_12763,1020,121.45065,50.453888,255.0,0.0,dry,0,kmeans,4,75900,24.70703125,185.41762845849803,16.552490075789933,78585,25.5810546875,57.10718330470191,22.303030856918326,75691,24.638997395833336,143.5470135154774,14.570985209387588,77024,25.072916666666668,102.35072185292896,8.122757911754524
MOV_12763,1050,128.80011,53.06275,255.0,0.0,dry,0,kmeans,4,74841,24.3623046875,159.82510923157093,11.66414458385632,75248,24.494791666666664,54.09331809483309,19.396617569257558,80008,26.044270833333332,187.79670782921707,13.991821845373547,77103,25.0986328125,110.3752383175752,13.550793494066873
MOV_12763,1080,119.994156,49.734463,255.0,0.0,dry,0,kmeans,4,74160,24.140625,184.41156957928803,15.950583609801585,78212,25.459635416666664,56.69571165550043,18.362782379886085,77516,25.233072916666664,99.93801279735797,8.736224921390594,77312,25.166666666666664,142.3474492963576,15.169552909852188
MOV_12763,1110,120.982864,46.207573,255.0,0.0,dry,0,kmeans,4,76553,24.919596354166668,100.00092746201977,6.858894877434076,76190,24.801432291666668,138.36794854967843,15.285373481778858,79823,25.984049479166664,66.12274657680118,17.97147591238878,74634,24.294921875,183.43105019160168,16.657216691850383
MOV_12763,1140,128.28096,45.03917,255.0,0.0,dry,0,kmeans,4,77056,25.083333333333336,148.7210989410299,12.083181911598194,75987,24.7353515625,70.1559214076092,20.4586443809442,79174,25.772786458333336,182.89710005809988,15.70053795536876,74983,24.408528645833332,108.51035568062095,9.089280253190461
MOV_12763,1170,100.61043,47.983837,255.0,0.0,dry,0,kmeans,4,79784,25.971354166666664,104.61176426351147,9.368116074884968,74067,24.1103515625,45.44493499129167,14.937039691875563,77938,25.370442708333336,168.91621545330904,27.18387498003743,75411,24.5478515625,79.96468684939863,7.036213988392313
MOV_12763,1200,82.33431,44.353977,255.0,0.0,dry,0,kmeans,4,73665,23.9794921875,87.32383085590172,6.273113931039913,78166,25.444661458333336,36.88145741115063,11.007408065507347,79945,26.023763020833336,64.624666958534,6.8363698647095985,75424,24.552083333333332,143.33762462876538,39.74800225205856
MOV_12763,1230,119.78123,51.29509,255.0,0.0,dry,0,kmeans,4,77357,25.181315104166668,140.93840247165738,16.25778726572697,78790,25.647786458333332,54.46279984769641,20.36406940136218,76497,24.9013671875,185.4070094252062,16.274872317984777,74556,24.26953125,99.52266752508181,7.399632166384517
MOV_12763,1260,94.051,46.53162,255.0,0.0,dry,0,kmeans,4,79050,25.732421875,96.75831752055662,6.812686435871003,74210,24.156901041666668,44.31072631720792,11.123548167547831,76222,24.811848958333332,160.86110309359503,34.43365098946943,77718,25.298828125,73.26830335314857,7.126800700713953
MOV_12763,1290,123.84362,46.453667,255.0,0.0,dry,0,kmeans,4,75653,24.626627604166668,143.4418331064201,13.647250131208567,78496,25.552083333333332,104.47113228699551,8.607411216244117,75595,24.607747395833332,64.11887029565447,18.88289540191029,77456,25.213541666666668,182.62396715554638,16.177902709863584
MOV_12763,1320,110.23471,45.103096,255.0,0.0,dry,0,kmeans,4,78486,25.548828125,115.62449354024922,11.539279494455274,75629,24.618815104166668,57.879821232595965,17.16560391779155,76910,25.035807291666668,174.28542452216877,22.68801775248298,76175,24.796549479166664,91.99232031506399,5.318394811005269
MOV_12763,1350,116.5768,46.900547,255.0,0.0,dry,0,kmeans,4,77841,25.338867187500004,96.38965326755823,6.08602617747634,74220,24.16015625,181.2145109135004,17.966589914695618,76738,24.979817708333332,60.54304256040032,20.714051689054646,78401,25.521158854166664,130.27423119603066,15.362350457365581
MOV_12763,1380,122.991875,46.52398,255.0,0.0,dry,0,kmeans,4,78576,25.578125,141.13888464671146,14.349169422002593,76171,24.795247395833332,64.57351222906355,19.82828409544463,74305,24.187825520833332,184.14269564632258,17.030672898243363,78148,25.438802083333336,103.54227875313508,7.15890723467574
MOV_12749,0,124.91631,49.162884,255.0,3.0,dry,0,kmeans,4,75567,24.5986328125,147.89569521087247,14.730488148181031,79687,25.939778645833332,64.36076147928772,21.94696428367446,74499,24.2509765625,188.27592316675393,15.430323243953147,77447,25.210611979166668,103.85388717445478,7.57043834646341
MOV_12749,30,130.42807,46.319614,255.0,0.0,dry,0,kmeans,4,77675,25.284830729166668,111.58034116511104,9.44397767206566,76637,24.946940104166668,185.81508931717056,15.121413894557389,74920,24.388020833333332,69.18761345435131,22.180623167925962,77968,25.380208333333332,153.60992971475477,12.517045525762596
MOV_12749,60,128.35303,47.66139,255.0,0.0,dry,0,kmeans,4,73987,24.084309895833332,65.51514455242138,19.627564703263676,79185,25.7763671875,186.02809875607753,14.497564742827409,75956,24.725260416666668,106.49773553109695,8.753083468127215,78072,25.4140625,150.6686776309048,14.389692772017163
MOV_12749,90,120.55181,51.824806,255.0,0.0,dry,0,kmeans,4,76158,24.791015625,99.36215499356601,8.943646796730361,74668,24.305989583333336,186.25368296994696,14.850105836109208,78721,25.625325520833332,54.00204519759657,19.116886535339255,77653,25.277669270833332,145.622294051743,15.961891811249624
MOV_12749,120,124.80435,51.391163,255.0,0.0,dry,0,kmeans,4,78149,25.439127604166668,56.12254795326876,22.880644126663476,74358,24.205078125,151.3349471475833,13.107519441222218,77812,25.329427083333332,107.94575386829794,10.04114551418354,76881,25.0263671875,186.02174789609916,15.547197418919533
MOV_12749,150,126.368126,48.690666,255.0,0.0,dry,0,kmeans,4,76364,24.858072916666664,186.01583206746633,15.74451200270166,79583,25.905924479166664,106.74027116343943,8.473799476692466,73724,23.998697916666668,62.11387065270468,24.272086651918983,77529,25.2373046875,148.8652633208219,13.561379281558382
MOV_12749,180,121.7512,53.767704,255.0,0.0,dry,0,kmeans,4,79375,25.838216145833332,51.889310236220474,20.275173905790616,76714,24.972005208333332,148.3974111635425,15.654510716993844,76580,24.928385416666668,101.85408722904153,9.138104646214513,74531,24.261393229166668,189.17106975620882,16.09780490334319
MOV_12749,210,119.48688,51.56572,255.0,2.0,dry,0,kmeans,4,75320,24.518229166666668,186.7701540095592,16.458204724022355,76448,24.885416666666664,99.467219547928,6.792524773036735,78462,25.541015625000004,54.08861614539522,19.703038280112473,76970,25.055338541666668,140.1958035598285,17.006403903740733
MOV_12749,240,94.97734,55.072918,255.0,0.0,dry,0,kmeans,4,77403,25.1962890625,106.18324871129026,12.433001357722162,75804,24.67578125,29.38127275605509,12.84439476163983,76642,24.948567708333332,173.5294355575272,23.16455579880823,77351,25.179361979166664,70.21596359452367,11.322431489075344
MOV_12749,270,99.39788,55.638065,255.0,0.0,dry,0,kmeans,4,77338,25.175130208333336,75.75899299180222,12.477235663016666,78068,25.412760416666668,175.83958856381616,21.945158933339453,73773,24.0146484375,29.561275805511503,14.088056904057662,78021,25.3974609375,112.37633457658835,13.561970583401637
MOV_12749,300,126.89453,51.566105,255.0,0.0,dry,0,kmeans,4,77521,25.234700520833332,185.81445027798918,13.653654212539175,78103,25.424153645833332,107.3047770252103,12.116722470047508,75088,24.442708333333332,55.643191988067336,19.509953094768633,76488,24.8984375,157.1294843635603,12.602580650410065
MOV_12749,330,127.6999,54.210453,255.0,0.0,dry,0,kmeans,4,78351,25.5048828125,109.42369593240673,11.67709084881709,75970,24.729817708333332,157.30679215479793,12.289769894515139,76691,24.964518229166664,190.72458306711349,18.02233073874536,76188,24.80078125,53.53199978999317,22.69283437068853
MOV_12749,360,125.11326,48.99545,255.0,0.0,dry,0,kmeans,4,77296,25.161458333333332,147.81493220865246,14.972297957656668,76183,24.799153645833332,62.37097515193678,18.25743374158878,76552,24.919270833333336,187.0376214860487,15.4088961139607,77169,25.1201171875,102.88557581412225,8.161196887239253
MOV_12749,390,110.01729,54.504517,255.0,0.0,dry,0,kmeans,4,77270,25.152994791666668,129.4013200465899,17.34356994601481,76336,24.848958333333336,87.43132990987215,10.731614470483844,77522,25.235026041666668,41.43705012770568,17.051336849181453,76072,24.763020833333332,182.8798901041119,16.84893317111335
MOV_12749,420,126.657906,47.523743,255.0,0.0,dry,0,kmeans,4,78387,25.516601562500004,185.31403166341357,14.857196672456597,76899,25.0322265625,104.83994590306766,8.001383232423086,73178,23.820963541666668,64.18579354450792,19.67545649754523,78736,25.630208333333332,147.6329760211339,14.573229227703115
MOV_12749,450,101.58302,53.894634,255.0,0.0,dry,0,kmeans,4,78209,25.458658854166664,176.83134933319695,22.01829750860569,75795,24.6728515625,36.135338742661126,16.023825232030703,78454,25.538411458333332,111.27317918780432,13.422997358188796,74742,24.330078125,79.04253298011827,10.309879754720619
MOV_12749,480,108.370445,50.523273,255.0,1.0,dry,0,kmeans,4,74500,24.251302083333336,48.4318389261745,16.47652341565637,80471,26.194986979166668,117.15381938835108,16.42804243937381,75605,24.611002604166668,181.04953376099465,18.434254112971537,76624,24.942708333333332,85.71066506577574,7.185847138528721
MOV_12749,510,120.01083,53.925404,255.0,0.0,dry,0,kmeans,4,75317,24.517252604166668,146.7008776239096,15.582310402073311,77585,25.255533854166668,47.692865889024944,21.79445193082702,78371,25.511393229166668,184.63839940794426,14.504260648904197,75927,24.7158203125,100.72451170202959,9.39725822907216
MOV_12749,540,110.50568,55.470913,255.0,0.0,dry,0,kmeans,4,76678,24.960286458333332,93.18931114530895,8.983461129918112,75584,24.604166666666664,132.41150243437764,16.9601471808957,74205,24.1552734375,183.74043528064146,16.39038090670772,80733,26.2802734375,39.130491868257096,18.907307066061946
MOV_12749,570,90.26977,53.154243,255.0,0.0,dry,0,kmeans,4,73270,23.850911458333332,169.9976115736318,29.447743544520772,77049,25.0810546875,66.35459253202508,10.056268884645588,80020,26.048177083333336,32.76888277930517,11.808920730714549,76861,25.019856770833332,98.10477355225667,9.099366501436508
MOV_12749,600,138.66704,45.812065,255.0,0.0,dry,0,kmeans,4,79927,26.017903645833336,120.90697761707558,13.111058341956385,78410,25.524088541666668,164.30408111210303,10.033569972223406,76719,24.9736328125,190.11274912342444,14.210755679301165,72144,23.484375,75.77129075182967,24.248629648471848
MOV_12749,630,99.516136,56.490105,255.0,3.0,dry,0,kmeans,4,76775,24.991861979166664,112.36695538912406,15.701479568576504,77473,25.219075520833336,33.81543247324875,14.694130335932309,74181,24.1474609375,181.55267521332956,22.62610134633366,78771,25.6416015625,74.35273133513603,11.529639251860814
MOV_12749,660,80.7624,50.17009,255.0,0.0,dry,0,kmeans,4,74115,24.1259765625,155.6372664103083,34.1710655167184,80012,26.045572916666664,29.681035344698294,10.608608645872954,79631,25.921549479166668,58.15981213346561,7.712692808279145,73442,23.906901041666668,85.3596579613845,9.360306760251303
MOV_12749,690,102.70347,48.54468,255.0,0.0,dry,0,kmeans,4,79235,25.792643229166668,47.49855493153278,13.554411630371263,75630,24.619140625,111.4996562210763,12.824720510881548,79051,25.732747395833332,83.19402664102921,7.622411044789819,73284,23.85546875,174.3582091588887,22.970948579074452
MOV_12749,720,120.99132,46.60566,255.0,0.0,dry,0,kmeans,4,74661,24.3037109375,63.95792984288986,17.67615804507037,78421,25.527669270833332,136.43517680213208,16.319542265418818,78614,25.590494791666668,99.24973923219783,5.845295105711121,75504,24.578125,183.98449088789997,17.08241712619289
MOV_12749,750,106.70581,46.3273,255.0,0.0,dry,0,kmeans,4,78485,25.548502604166668,89.41415557112825,5.270155717831202,73426,23.901692708333332,176.27254650941083,25.381531728910616,79666,25.932942708333336,56.53603795847664,16.13884656118659,75623,24.616861979166664,109.95814765349166,10.879841563763893
MOV_12749,780,98.281715,44.893673,255.0,0.0,dry,0,kmeans,4,76268,24.826822916666664,162.41025069491792,29.910817132145507,78750,25.634765625,48.39400634920635,14.846535492822634,75981,24.7333984375,100.9851673444677,5.814121375148828,76201,24.805013020833332,82.95762522801537,6.16134360209054
MOV_12749,810,99.86971,45.652332,255.0,0.0,dry,0,kmeans,4,79333,25.824544270833332,103.82497825621117,7.6221450272628175,71881,23.398763020833332,47.28715515922149,12.35489691727144,78929,25.693033854166668,163.68695916583258,28.974304333933304,77057,25.083658854166668,79.48052740179348,8.001335775687023
MOV_12749,840,110.64046,50.05233,255.0,0.0,dry,0,kmeans,4,80960,26.354166666666668,118.9432188735178,14.879905432706355,75178,24.472005208333332,49.83030939902631,16.160191104801783,79538,25.891276041666668,179.91240664839447,18.3370441106871,71524,23.282552083333332,88.12551031821486,7.286452681353945
MOV_12749,870,100.08023,43.599403,255.0,0.0,dry,0,kmeans,4,77132,25.108072916666668,105.13482082663486,6.2817817133653255,76873,25.023763020833336,49.39037113160668,16.38970670340144,75698,24.641276041666664,160.8247641945626,28.697967479135123,77497,25.226888020833332,85.99661922396996,6.947437601344276
MOV_12749,900,114.31239,51.26967,255.0,0.0,dry,0,kmeans,4,78478,25.546223958333332,131.65678279262977,16.63595256872748,76339,24.849934895833332,50.21312828305322,16.589402450321778,75364,24.532552083333332,183.53666206676928,17.868949878533737,77019,25.0712890625,92.43604824783495,8.404469813002642
MOV_12749,930,110.09432,49.84396,255.0,0.0,dry,0,kmeans,4,75733,24.652669270833332,180.4306577053596,18.043287744905975,76489,24.898763020833332,90.6197753925401,5.43381534922294,77999,25.390299479166668,50.670649623713125,18.935066795511673,76979,25.058268229166668,120.45811195261045,16.502103128283956
MOV_12749,960,92.74375,45.824932,255.0,1.0,dry,0,kmeans,4,75402,24.544921875,159.56235908861834,33.74588484943868,75677,24.634440104166664,44.64006237033709,12.827222447861157,78816,25.656250000000004,93.88371650426309,6.661560349430026,77305,25.164388020833332,73.49841536769937,5.999780148056417
MOV_12749,990,111.42798,58.73466,255.0,0.0,dry,0,kmeans,4,78570,25.576171874999996,135.89627084128801,20.189066448565946,78301,25.488606770833332,84.54033792671869,14.556905529143798,76144,24.786458333333332,37.5566820760664,12.80059220310348,74185,24.148763020833332,189.71483453528342,18.29961316008918
MOV_12749,1020,110.101456,56.34517,255.0,1.0,dry,0,kmeans,4,76630,24.944661458333332,185.78725042411588,16.04151786750452,73235,23.839518229166668,87.822980815184,8.046481274680016,81100,26.399739583333332,125.50572133168927,20.831655209280633,76235,24.816080729166668,39.038014035547974,21.758846264672663
MOV_12749,1050,107.48857,53.32516,255.0,0.0,dry,0,kmeans,4,81202,26.432942708333336,117.97661387650551,16.02130479107693,74046,24.103515625,40.69335278070389,16.033845703263694,77831,25.335611979166668,181.1710243990184,19.309757388583094,74121,24.1279296875,85.35564819686728,9.355799263327189
MOV_12749,1080,110.97684,50.245514,255.0,1.0,dry,0,kmeans,4,76061,24.759440104166668,86.6653344026505,7.313027115431186,77767,25.314778645833336,181.59145910218987,17.654227635502636,79589,25.907877604166668,121.055774039126,17.670299888790797,73783,24.017903645833332,50.73931664475557,13.704901418743816
MOV_12749,1110,103.506004,53.56608,255.0,0.0,dry,0,kmeans,4,75522,24.583984375,80.79257699743121,9.403408138537266,76849,25.015950520833336,180.1220445288813,23.689639193509397,77431,25.205403645833336,40.90138316694864,14.912870443712496,77398,25.194661458333336,112.22756401974212,13.92065949518565
MOV_12749,1140,119.23613,46.789505,255.0,0.0,dry,0,kmeans,4,76926,25.041015625,100.2730546239243,6.025029784302302,75701,24.642252604166668,182.3948824982497,17.974792890299078,77531,25.237955729166668,62.596806438714836,21.657793444557228,77042,25.078776041666668,133.1100438721736,14.291895896309333
