video_file,frame_num,mean_temp,std_temp,max_temp,min_temp,label_name,label
MOV_12765,1260,134.79906,47.87232,255.0,0.0,dry,0
MOV_12765,1290,121.970726,50.04964,255.0,0.0,dry,0
MOV_12765,1320,127.90227,51.433064,255.0,0.0,dry,0
MOV_12765,1350,103.84217,55.16569,255.0,0.0,dry,0
MOV_12765,1380,127.269844,49.924725,255.0,0.0,dry,0
MOV_12765,1410,129.71158,50.200367,255.0,0.0,dry,0
MOV_12771,0,132.39926,48.97862,255.0,0.0,dry,0
MOV_12771,30,126.157135,47.44292,255.0,0.0,dry,0
MOV_12771,60,131.218,46.66732,255.0,0.0,dry,0
MOV_12771,90,132.26695,50.176884,255.0,0.0,dry,0
MOV_12771,120,126.40391,46.920414,255.0,0.0,dry,0
MOV_12771,150,119.25186,50.126587,255.0,0.0,dry,0
MOV_12771,180,127.0722,50.990696,255.0,0.0,dry,0
MOV_12771,210,130.96307,43.900124,255.0,0.0,dry,0
MOV_12771,240,133.09743,48.630814,255.0,0.0,dry,0
MOV_12771,270,136.0882,43.982685,255.0,0.0,dry,0
MOV_12771,300,116.55505,53.123398,255.0,0.0,dry,0
MOV_12771,330,125.099625,49.16899,255.0,0.0,dry,0
MOV_12771,360,118.64074,51.569332,255.0,0.0,dry,0
MOV_12771,390,131.3821,47.504192,255.0,0.0,dry,0
MOV_12771,420,128.785,48.37337,255.0,0.0,dry,0
MOV_12771,450,133.65128,46.08837,255.0,0.0,dry,0
MOV_12771,480,138.26834,43.762764,255.0,0.0,dry,0
MOV_12771,510,137.25742,44.747684,255.0,0.0,dry,0
MOV_12771,540,138.63481,46.83348,255.0,0.0,dry,0
MOV_12771,570,132.43404,45.565796,255.0,0.0,dry,0
MOV_12771,600,129.53139,44.288673,255.0,0.0,dry,0
MOV_12771,630,140.85309,44.540356,255.0,0.0,dry,0
MOV_12771,660,106.96796,52.560013,255.0,0.0,dry,0
MOV_12771,690,126.44047,49.980957,255.0,0.0,dry,0
MOV_12771,720,134.03094,47.543194,255.0,0.0,dry,0
MOV_12771,750,128.60371,49.822956,255.0,0.0,dry,0
MOV_12771,780,120.67458,51.091908,255.0,0.0,dry,0
MOV_12771,810,123.92375,49.55665,255.0,0.0,dry,0
MOV_12771,840,123.22198,48.385002,255.0,0.0,dry,0
MOV_12771,870,122.79971,49.341354,255.0,0.0,dry,0
MOV_12771,900,125.99945,46.678215,255.0,0.0,dry,0
MOV_12771,930,125.93029,46.07445,255.0,0.0,dry,0
MOV_12771,960,126.3778,49.898556,255.0,0.0,dry,0
MOV_12771,990,139.49837,47.509792,255.0,0.0,dry,0
MOV_12771,1020,123.82779,56.28841,255.0,0.0,dry,0
MOV_12771,1050,120.417564,52.160553,255.0,0.0,dry,0
MOV_12771,1080,131.29454,47.933216,255.0,0.0,dry,0
MOV_12771,1110,96.76992,57.02673,255.0,0.0,dry,0
MOV_12771,1140,112.84297,60.402534,255.0,1.0,dry,0
MOV_12771,1170,122.05073,50.209988,255.0,0.0,dry,0
MOV_12771,1200,128.70105,49.181664,255.0,0.0,dry,0
MOV_12771,1230,109.41276,48.477013,255.0,0.0,dry,0
MOV_12771,1260,132.83084,49.44666,255.0,0.0,dry,0
MOV_12771,1290,128.80045,49.66584,255.0,0.0,dry,0
MOV_12771,1320,129.03386,46.896755,255.0,0.0,dry,0
MOV_12771,1350,134.76256,47.22022,255.0,0.0,dry,0
MOV_12771,1380,128.78691,46.46346,255.0,0.0,dry,0
MOV_12767,0,119.01233,51.75464,255.0,5.0,dry,0
MOV_12767,30,131.9704,45.662155,255.0,0.0,dry,0
MOV_12767,60,123.91034,47.519264,255.0,0.0,dry,0
MOV_12767,90,122.10298,50.778496,255.0,0.0,dry,0
MOV_12767,120,117.039154,52.738995,255.0,0.0,dry,0
MOV_12767,150,120.775856,53.283787,255.0,0.0,dry,0
MOV_12767,180,105.950485,57.659355,255.0,6.0,dry,0
MOV_12767,210,124.73377,50.58672,255.0,0.0,dry,0
MOV_12767,240,133.20448,48.835117,255.0,0.0,dry,0
MOV_12767,270,130.66272,49.047375,255.0,3.0,dry,0
MOV_12767,300,110.339424,57.080845,255.0,0.0,dry,0
MOV_12767,330,128.37679,49.434235,255.0,0.0,dry,0
MOV_12767,360,126.93313,53.94828,255.0,1.0,dry,0
MOV_12767,390,134.98051,49.15356,255.0,2.0,dry,0
MOV_12767,420,119.62224,53.674572,255.0,0.0,dry,0
MOV_12767,450,122.1138,49.13529,255.0,0.0,dry,0
MOV_12767,480,115.61246,52.76241,255.0,0.0,dry,0
MOV_12767,510,119.06068,55.376793,255.0,0.0,dry,0
MOV_12767,540,136.3551,51.83928,255.0,0.0,dry,0
MOV_12767,570,109.26583,51.974583,255.0,0.0,dry,0
MOV_12767,600,128.165,49.87499,255.0,1.0,dry,0
MOV_12767,630,142.50302,46.117863,255.0,0.0,dry,0
MOV_12767,660,130.14784,44.013657,255.0,0.0,dry,0
MOV_12767,690,67.86212,40.4363,255.0,1.0,dry,0
MOV_12767,720,128.23706,49.483833,255.0,0.0,dry,0
MOV_12767,750,134.31265,45.30477,255.0,0.0,dry,0
MOV_12767,780,126.05151,50.090958,255.0,0.0,dry,0
MOV_12767,810,102.68286,55.277145,255.0,0.0,dry,0
MOV_12767,840,124.41788,52.68329,255.0,0.0,dry,0
MOV_12767,870,132.42955,56.72407,255.0,1.0,dry,0
MOV_12767,900,115.51749,53.511322,255.0,4.0,dry,0
MOV_12767,930,135.86415,47.74677,255.0,0.0,dry,0
MOV_12767,960,118.86859,56.469593,255.0,0.0,dry,0
MOV_12767,990,132.1618,47.934757,255.0,0.0,dry,0
MOV_12767,1020,90.757904,54.634815,255.0,0.0,dry,0
MOV_12767,1050,119.44708,52.87233,255.0,1.0,dry,0
MOV_12767,1080,134.68567,49.00198,255.0,0.0,dry,0
MOV_12767,1110,138.07945,49.247524,255.0,2.0,dry,0
MOV_12767,1140,135.90837,44.542397,255.0,0.0,dry,0
MOV_12767,1170,128.43634,46.159767,255.0,0.0,dry,0
MOV_12767,1200,135.08717,47.609283,255.0,0.0,dry,0
MOV_12767,1230,113.63053,53.086502,255.0,0.0,dry,0
MOV_12767,1260,128.02516,50.07476,255.0,0.0,dry,0
MOV_12767,1290,95.399704,39.268692,255.0,0.0,dry,0
MOV_12767,1320,155.90111,42.90602,255.0,0.0,dry,0
MOV_12767,1350,108.535416,46.58403,255.0,1.0,dry,0
MOV_12767,1380,146.25813,42.89572,255.0,0.0,dry,0
MOV_12773,0,139.13503,49.56398,255.0,4.0,dry,0
MOV_12773,30,128.1314,47.80348,255.0,0.0,dry,0
MOV_12773,60,135.71716,44.635353,255.0,0.0,dry,0
MOV_12773,90,127.901405,46.34387,255.0,0.0,dry,0
MOV_12773,120,129.74112,48.871365,255.0,0.0,dry,0
MOV_12773,150,131.28831,48.242867,255.0,0.0,dry,0
MOV_12773,180,126.11268,48.187183,255.0,0.0,dry,0
MOV_12773,210,112.633865,56.615032,255.0,1.0,dry,0
MOV_12773,240,124.35591,51.343323,255.0,6.0,dry,0
MOV_12773,270,127.391304,47.669903,255.0,0.0,dry,0
MOV_12773,300,132.0839,48.17409,255.0,0.0,dry,0
MOV_12773,330,125.18479,47.299343,255.0,0.0,dry,0
MOV_12773,360,120.271225,46.344723,255.0,0.0,dry,0
MOV_12773,390,127.99084,46.52334,255.0,0.0,dry,0
MOV_12773,420,140.08302,45.19768,255.0,0.0,dry,0
MOV_12773,450,128.12375,47.15868,255.0,0.0,dry,0
MOV_12773,480,123.63902,48.45934,255.0,0.0,dry,0
MOV_12773,510,133.4392,48.465443,255.0,0.0,dry,0
MOV_12773,540,124.45222,49.69526,255.0,0.0,dry,0
MOV_12773,570,129.51283,48.77423,255.0,0.0,dry,0
MOV_12773,600,131.9664,48.040127,255.0,0.0,dry,0
MOV_12773,630,139.64734,46.09955,255.0,0.0,dry,0
MOV_12773,660,108.2249,51.151684,255.0,0.0,dry,0
MOV_12773,690,125.714195,49.772167,255.0,0.0,dry,0
MOV_12773,720,109.20866,50.303375,255.0,0.0,dry,0
MOV_12773,750,120.44128,49.617386,255.0,0.0,dry,0
MOV_12773,780,129.4095,47.747227,255.0,0.0,dry,0
MOV_12773,810,135.24153,48.12269,255.0,0.0,dry,0
MOV_12773,840,116.64602,47.908516,255.0,0.0,dry,0
MOV_12773,870,115.725655,49.256264,255.0,0.0,dry,0
MOV_12773,900,141.16107,43.865757,255.0,0.0,dry,0
MOV_12773,930,114.041534,57.088,255.0,0.0,dry,0
MOV_12773,960,123.99724,47.754642,255.0,0.0,dry,0
MOV_12773,990,101.71247,60.199207,255.0,0.0,dry,0
MOV_12773,1020,125.64664,48.447277,255.0,0.0,dry,0
MOV_12773,1050,125.18376,49.25098,255.0,0.0,dry,0
MOV_12773,1080,127.89593,49.525883,255.0,0.0,dry,0
MOV_12773,1110,141.89917,49.971367,255.0,3.0,dry,0
MOV_12773,1140,137.90215,48.643505,255.0,0.0,dry,0
MOV_12773,1170,126.28543,51.201756,255.0,0.0,dry,0
MOV_12773,1200,134.72195,46.912205,255.0,0.0,dry,0
MOV_12773,1230,122.209274,50.69049,255.0,0.0,dry,0
MOV_12773,1260,126.57569,46.865616,255.0,0.0,dry,0
MOV_12773,1290,127.90531,48.15961,255.0,0.0,dry,0
MOV_12773,1320,101.896385,50.267277,255.0,0.0,dry,0
MOV_12773,1350,106.9675,52.794727,255.0,1.0,dry,0
MOV_12773,1380,133.64308,46.573544,255.0,0.0,dry,0
MOV_12772,0,132.48386,51.690792,255.0,1.0,dry,0
MOV_12772,30,121.29048,50.214725,255.0,0.0,dry,0
MOV_12772,60,108.33087,50.097908,255.0,0.0,dry,0
MOV_12772,90,130.44505,47.618553,255.0,0.0,dry,0
MOV_12772,120,128.81183,49.891407,255.0,0.0,dry,0
MOV_12772,150,112.49956,52.195442,255.0,0.0,dry,0
MOV_12772,180,122.238045,50.565212,255.0,0.0,dry,0
MOV_12772,210,131.2958,46.20367,255.0,0.0,dry,0
MOV_12772,240,127.24755,49.456978,255.0,0.0,dry,0
MOV_12772,270,140.34158,46.436497,255.0,0.0,dry,0
MOV_12772,300,133.4058,44.66162,255.0,0.0,dry,0
MOV_12772,330,116.41342,51.759766,255.0,0.0,dry,0
MOV_12772,360,133.95697,47.614075,255.0,0.0,dry,0
MOV_12772,390,133.74898,48.990917,255.0,0.0,dry,0
MOV_12772,420,137.75777,46.168232,255.0,0.0,dry,0
MOV_12772,450,126.43073,48.096348,255.0,0.0,dry,0
MOV_12772,480,119.138916,50.76228,255.0,0.0,dry,0
MOV_12772,510,120.52263,48.125996,255.0,0.0,dry,0
MOV_12772,540,131.65794,48.337757,255.0,0.0,dry,0
MOV_12772,570,135.79228,47.046726,255.0,0.0,dry,0
MOV_12772,600,129.7112,49.636948,255.0,0.0,dry,0
MOV_12772,630,113.34707,50.630573,255.0,0.0,dry,0
MOV_12772,660,123.35046,51.38879,255.0,0.0,dry,0
MOV_12772,690,115.50221,53.540295,255.0,0.0,dry,0
MOV_12772,720,120.796616,52.592888,255.0,0.0,dry,0
MOV_12772,750,108.292786,52.286892,255.0,0.0,dry,0
MOV_12772,780,125.4091,50.827686,255.0,0.0,dry,0
MOV_12772,810,129.78648,48.65779,255.0,0.0,dry,0
MOV_12772,840,109.083534,50.046143,255.0,5.0,dry,0
MOV_12772,870,134.5573,46.920753,255.0,0.0,dry,0
MOV_12772,900,131.736,42.637363,255.0,0.0,dry,0
MOV_12772,930,116.732445,50.76709,255.0,0.0,dry,0
MOV_12772,960,109.26795,53.08305,255.0,0.0,dry,0
MOV_12772,990,123.36964,50.48062,255.0,0.0,dry,0
MOV_12772,1020,131.52597,51.040894,255.0,0.0,dry,0
MOV_12772,1050,132.24933,52.9415,255.0,0.0,dry,0
MOV_12772,1080,134.56168,47.272106,255.0,0.0,dry,0
MOV_12772,1110,120.6325,49.34403,255.0,0.0,dry,0
MOV_12772,1140,125.622955,50.02073,255.0,0.0,dry,0
MOV_12772,1170,122.14206,51.812283,255.0,0.0,dry,0
MOV_12772,1200,138.14601,47.850662,255.0,0.0,dry,0
MOV_12772,1230,128.98326,48.139774,255.0,0.0,dry,0
MOV_12772,1260,113.676094,49.327522,255.0,0.0,dry,0
MOV_12772,1290,130.02939,50.069027,255.0,0.0,dry,0
MOV_12772,1320,121.703674,50.55389,255.0,0.0,dry,0
MOV_12772,1350,133.53088,50.53542,255.0,0.0,dry,0
MOV_12772,1380,133.90001,45.86272,255.0,0.0,dry,0
MOV_12770,0,120.68625,51.76736,255.0,3.0,dry,0
MOV_12770,30,115.54534,49.836132,255.0,0.0,dry,0
MOV_12770,60,136.426,44.84406,255.0,0.0,dry,0
MOV_12770,90,127.27248,46.67647,255.0,0.0,dry,0
MOV_12770,120,119.87448,48.48706,255.0,0.0,dry,0
MOV_12770,150,135.43839,45.526646,255.0,0.0,dry,0
MOV_12770,180,135.67104,46.49959,255.0,0.0,dry,0
MOV_12770,210,111.91909,51.22272,255.0,0.0,dry,0
MOV_12770,240,126.479324,47.933758,255.0,0.0,dry,0
MOV_12770,270,122.23336,49.191,255.0,0.0,dry,0
MOV_12770,300,123.04418,49.962944,255.0,0.0,dry,0
MOV_12770,330,134.24959,45.868557,255.0,0.0,dry,0
MOV_12770,360,132.49281,43.975685,255.0,0.0,dry,0
MOV_12770,390,122.40281,50.158566,255.0,0.0,dry,0
MOV_12770,420,126.20909,47.8214,255.0,0.0,dry,0
MOV_12770,450,129.61308,45.99432,255.0,0.0,dry,0
MOV_12770,480,140.92343,45.18448,255.0,0.0,dry,0
MOV_12770,510,133.4944,48.18633,255.0,0.0,dry,0
MOV_12770,540,134.17769,46.0795,255.0,0.0,dry,0
MOV_12770,570,125.37417,49.855354,255.0,0.0,dry,0
MOV_12770,600,104.07827,49.34289,255.0,0.0,dry,0
MOV_12770,630,126.99945,47.184174,255.0,0.0,dry,0
MOV_12770,660,125.53562,51.55286,255.0,2.0,dry,0
